id_ticker,datetime,trend
58413,2024-01-02 15:15:00,0.0
58413,2024-01-02 15:20:00,0.0
58413,2024-01-02 15:25:00,0.0
58413,2024-01-02 15:30:00,0.0
58413,2024-01-02 15:35:00,0.0
58413,2024-01-02 15:40:00,0.0
58413,2024-01-02 15:45:00,0.0
58413,2024-01-02 15:50:00,0.0
58413,2024-01-02 15:55:00,0.0
58413,2024-01-02 16:00:00,0.0
58413,2024-01-02 16:05:00,0.0
58413,2024-01-02 16:10:00,1.0
58413,2024-01-02 16:15:00,1.0
58413,2024-01-02 16:20:00,1.0
58413,2024-01-02 16:25:00,1.0
58413,2024-01-02 16:30:00,1.0
58413,2024-01-02 16:35:00,1.0
58413,2024-01-02 16:40:00,1.0
58413,2024-01-02 16:45:00,1.0
58413,2024-01-02 16:50:00,1.0
58413,2024-01-02 16:55:00,1.0
58413,2024-01-02 17:00:00,1.0
58413,2024-01-02 17:05:00,1.0
58413,2024-01-02 17:10:00,1.0
58413,2024-01-02 17:15:00,1.0
58413,2024-01-02 17:20:00,1.0
58413,2024-01-02 17:25:00,1.0
58413,2024-01-02 17:30:00,1.0
58413,2024-01-02 17:35:00,1.0
58413,2024-01-02 17:40:00,1.0
58413,2024-01-02 17:45:00,1.0
58413,2024-01-02 17:50:00,1.0
58413,2024-01-02 17:55:00,1.0
58413,2024-01-03 10:30:00,1.0
58413,2024-01-03 10:35:00,0.0
58413,2024-01-03 10:40:00,0.0
58413,2024-01-03 10:45:00,0.0
58413,2024-01-03 10:50:00,0.0
58413,2024-01-03 10:55:00,1.0
58413,2024-01-03 11:00:00,1.0
58413,2024-01-03 11:05:00,1.0
58413,2024-01-03 11:10:00,1.0
58413,2024-01-03 11:15:00,1.0
58413,2024-01-03 11:20:00,1.0
58413,2024-01-03 11:25:00,1.0
58413,2024-01-03 11:30:00,1.0
58413,2024-01-03 11:35:00,1.0
58413,2024-01-03 11:40:00,1.0
58413,2024-01-03 11:45:00,1.0
58413,2024-01-03 11:50:00,1.0
58413,2024-01-03 11:55:00,1.0
58413,2024-01-03 12:00:00,1.0
58413,2024-01-03 12:05:00,1.0
58413,2024-01-03 12:10:00,1.0
58413,2024-01-03 12:15:00,1.0
58413,2024-01-03 12:20:00,1.0
58413,2024-01-03 12:25:00,0.0
58413,2024-01-03 12:30:00,0.0
58413,2024-01-03 12:35:00,0.0
58413,2024-01-03 12:40:00,0.0
58413,2024-01-03 12:45:00,0.0
58413,2024-01-03 12:50:00,0.0
58413,2024-01-03 12:55:00,0.0
58413,2024-01-03 13:00:00,0.0
58413,2024-01-03 13:05:00,0.0
58413,2024-01-03 13:10:00,0.0
58413,2024-01-03 13:15:00,0.0
58413,2024-01-03 13:20:00,0.0
58413,2024-01-03 13:25:00,0.0
58413,2024-01-03 13:30:00,0.0
58413,2024-01-03 13:35:00,0.0
58413,2024-01-03 13:40:00,0.0
58413,2024-01-03 13:45:00,0.0
58413,2024-01-03 13:50:00,0.0
58413,2024-01-03 13:55:00,0.0
58413,2024-01-03 14:00:00,0.0
58413,2024-01-03 14:05:00,0.0
58413,2024-01-03 14:10:00,1.0
58413,2024-01-03 14:15:00,1.0
58413,2024-01-03 14:20:00,1.0
58413,2024-01-03 14:25:00,1.0
58413,2024-01-03 14:30:00,1.0
58413,2024-01-03 14:35:00,1.0
58413,2024-01-03 14:40:00,1.0
58413,2024-01-03 14:45:00,1.0
58413,2024-01-03 14:50:00,1.0
58413,2024-01-03 14:55:00,1.0
58413,2024-01-03 15:00:00,1.0
58413,2024-01-03 15:05:00,1.0
58413,2024-01-03 15:10:00,1.0
58413,2024-01-03 15:15:00,1.0
58413,2024-01-03 15:20:00,1.0
58413,2024-01-03 15:25:00,0.0
58413,2024-01-03 15:30:00,0.0
58413,2024-01-03 15:35:00,0.0
58413,2024-01-03 15:40:00,0.0
58413,2024-01-03 15:45:00,0.0
58413,2024-01-03 15:50:00,0.0
58413,2024-01-03 15:55:00,0.0
58413,2024-01-03 16:00:00,0.0
58413,2024-01-03 16:05:00,0.0
58413,2024-01-03 16:10:00,0.0
58413,2024-01-03 16:15:00,0.0
58413,2024-01-03 16:20:00,0.0
58413,2024-01-03 16:25:00,0.0
58413,2024-01-03 16:30:00,0.0
58413,2024-01-03 16:35:00,0.0
58413,2024-01-03 16:40:00,0.0
58413,2024-01-03 16:45:00,0.0
58413,2024-01-03 16:50:00,0.0
58413,2024-01-03 16:55:00,0.0
58413,2024-01-03 17:00:00,0.0
58413,2024-01-03 17:05:00,0.0
58413,2024-01-03 17:10:00,0.0
58413,2024-01-03 17:15:00,0.0
58413,2024-01-03 17:20:00,0.0
58413,2024-01-03 17:25:00,0.0
58413,2024-01-03 17:30:00,0.0
58413,2024-01-03 17:35:00,0.0
58413,2024-01-03 17:40:00,0.0
58413,2024-01-03 17:45:00,0.0
58413,2024-01-03 17:50:00,0.0
58413,2024-01-03 17:55:00,0.0
58413,2024-01-04 11:25:00,0.0
58413,2024-01-04 11:30:00,1.0
58413,2024-01-04 11:35:00,1.0
58413,2024-01-04 11:40:00,1.0
58413,2024-01-04 11:45:00,1.0
58413,2024-01-04 11:50:00,1.0
58413,2024-01-04 11:55:00,1.0
58413,2024-01-04 12:00:00,1.0
58413,2024-01-04 12:05:00,1.0
58413,2024-01-04 12:10:00,1.0
58413,2024-01-04 12:15:00,1.0
58413,2024-01-04 12:20:00,1.0
58413,2024-01-04 12:25:00,1.0
58413,2024-01-04 12:30:00,1.0
58413,2024-01-04 12:35:00,1.0
58413,2024-01-04 12:40:00,1.0
58413,2024-01-04 12:45:00,0.0
58413,2024-01-04 12:50:00,0.0
58413,2024-01-04 12:55:00,0.0
58413,2024-01-04 13:00:00,0.0
58413,2024-01-04 13:05:00,0.0
58413,2024-01-04 13:10:00,0.0
58413,2024-01-04 13:15:00,0.0
58413,2024-01-04 13:20:00,0.0
58413,2024-01-04 13:25:00,0.0
58413,2024-01-04 13:30:00,0.0
58413,2024-01-04 13:35:00,0.0
58413,2024-01-04 13:40:00,0.0
58413,2024-01-04 13:45:00,0.0
58413,2024-01-04 13:50:00,0.0
58413,2024-01-04 13:55:00,0.0
58413,2024-01-04 14:00:00,0.0
58413,2024-01-04 14:05:00,0.0
58413,2024-01-04 14:10:00,0.0
58413,2024-01-04 14:15:00,0.0
58413,2024-01-04 14:20:00,0.0
58413,2024-01-04 14:25:00,0.0
58413,2024-01-04 14:30:00,0.0
58413,2024-01-04 14:35:00,0.0
58413,2024-01-04 14:40:00,0.0
58413,2024-01-04 14:45:00,0.0
58413,2024-01-04 14:50:00,0.0
58413,2024-01-04 14:55:00,0.0
58413,2024-01-04 15:00:00,0.0
58413,2024-01-04 15:05:00,1.0
58413,2024-01-04 15:10:00,1.0
58413,2024-01-04 15:15:00,1.0
58413,2024-01-04 15:20:00,1.0
58413,2024-01-04 15:25:00,1.0
58413,2024-01-04 15:30:00,1.0
58413,2024-01-04 15:35:00,1.0
58413,2024-01-04 15:40:00,1.0
58413,2024-01-04 15:45:00,1.0
58413,2024-01-04 15:50:00,1.0
58413,2024-01-04 15:55:00,1.0
58413,2024-01-04 16:00:00,1.0
58413,2024-01-04 16:05:00,1.0
58413,2024-01-04 16:10:00,1.0
58413,2024-01-04 16:15:00,1.0
58413,2024-01-04 16:20:00,1.0
58413,2024-01-04 16:25:00,1.0
58413,2024-01-04 16:30:00,1.0
58413,2024-01-04 16:35:00,1.0
58413,2024-01-04 16:40:00,1.0
58413,2024-01-04 16:45:00,1.0
58413,2024-01-04 16:50:00,1.0
58413,2024-01-04 16:55:00,1.0
58413,2024-01-04 17:00:00,1.0
58413,2024-01-04 17:05:00,1.0
58413,2024-01-04 17:10:00,1.0
58413,2024-01-04 17:15:00,1.0
58413,2024-01-04 17:20:00,1.0
58413,2024-01-04 17:25:00,1.0
58413,2024-01-04 17:30:00,1.0
58413,2024-01-04 17:35:00,0.0
58413,2024-01-04 17:40:00,0.0
58413,2024-01-04 17:45:00,0.0
58413,2024-01-04 17:50:00,0.0
58413,2024-01-04 17:55:00,0.0
58413,2024-01-05 09:55:00,0.0
58413,2024-01-05 10:00:00,1.0
58413,2024-01-05 10:05:00,1.0
58413,2024-01-05 10:10:00,1.0
58413,2024-01-05 10:15:00,1.0
58413,2024-01-05 10:20:00,1.0
58413,2024-01-05 10:25:00,1.0
58413,2024-01-05 10:30:00,1.0
58413,2024-01-05 10:35:00,1.0
58413,2024-01-05 10:40:00,1.0
58413,2024-01-05 10:45:00,1.0
58413,2024-01-05 10:50:00,1.0
58413,2024-01-05 10:55:00,1.0
58413,2024-01-05 11:00:00,1.0
58413,2024-01-05 11:05:00,1.0
58413,2024-01-05 11:10:00,1.0
58413,2024-01-05 11:15:00,1.0
58413,2024-01-05 11:20:00,1.0
58413,2024-01-05 11:25:00,1.0
58413,2024-01-05 11:30:00,1.0
58413,2024-01-05 11:35:00,1.0
58413,2024-01-05 11:40:00,1.0
58413,2024-01-05 11:45:00,1.0
58413,2024-01-05 11:50:00,1.0
58413,2024-01-05 11:55:00,1.0
58413,2024-01-05 12:00:00,1.0
58413,2024-01-05 12:05:00,1.0
58413,2024-01-05 12:10:00,1.0
58413,2024-01-05 12:15:00,1.0
58413,2024-01-05 12:20:00,1.0
58413,2024-01-05 12:25:00,1.0
58413,2024-01-05 12:30:00,1.0
58413,2024-01-05 12:35:00,0.0
58413,2024-01-05 12:40:00,0.0
58413,2024-01-05 12:45:00,0.0
58413,2024-01-05 12:50:00,0.0
58413,2024-01-05 12:55:00,0.0
58413,2024-01-05 13:00:00,0.0
58413,2024-01-05 13:05:00,0.0
58413,2024-01-05 13:10:00,0.0
58413,2024-01-05 13:15:00,0.0
58413,2024-01-05 13:20:00,0.0
58413,2024-01-05 13:25:00,0.0
58413,2024-01-05 13:30:00,0.0
58413,2024-01-05 13:35:00,0.0
58413,2024-01-05 13:40:00,0.0
58413,2024-01-05 13:45:00,0.0
58413,2024-01-05 13:50:00,0.0
58413,2024-01-05 13:55:00,0.0
58413,2024-01-05 14:00:00,0.0
58413,2024-01-05 14:05:00,0.0
58413,2024-01-05 14:10:00,0.0
58413,2024-01-05 14:15:00,0.0
58413,2024-01-05 14:20:00,0.0
58413,2024-01-05 14:25:00,0.0
58413,2024-01-05 14:30:00,0.0
58413,2024-01-05 14:35:00,0.0
58413,2024-01-05 14:40:00,0.0
58413,2024-01-05 14:45:00,0.0
58413,2024-01-05 14:50:00,1.0
58413,2024-01-05 14:55:00,1.0
58413,2024-01-05 15:00:00,1.0
58413,2024-01-05 15:05:00,1.0
58413,2024-01-05 15:10:00,1.0
58413,2024-01-05 15:15:00,1.0
58413,2024-01-05 15:20:00,1.0
58413,2024-01-05 15:25:00,1.0
58413,2024-01-05 15:30:00,1.0
58413,2024-01-05 15:35:00,1.0
58413,2024-01-05 15:40:00,1.0
58413,2024-01-05 15:45:00,1.0
58413,2024-01-05 15:50:00,1.0
58413,2024-01-05 15:55:00,1.0
58413,2024-01-05 16:00:00,1.0
58413,2024-01-05 16:05:00,1.0
58413,2024-01-05 16:10:00,0.0
58413,2024-01-05 16:15:00,0.0
58413,2024-01-05 16:20:00,0.0
58413,2024-01-05 16:25:00,0.0
58413,2024-01-05 16:30:00,0.0
58413,2024-01-05 16:35:00,0.0
58413,2024-01-05 16:40:00,0.0
58413,2024-01-05 16:45:00,0.0
58413,2024-01-05 16:50:00,0.0
58413,2024-01-05 16:55:00,1.0
58413,2024-01-05 17:00:00,1.0
58413,2024-01-05 17:05:00,1.0
58413,2024-01-05 17:10:00,1.0
58413,2024-01-05 17:15:00,1.0
58413,2024-01-05 17:20:00,0.0
58413,2024-01-05 17:25:00,0.0
58413,2024-01-05 17:30:00,0.0
58413,2024-01-05 17:35:00,0.0
58413,2024-01-05 17:40:00,0.0
58413,2024-01-05 17:45:00,0.0
58413,2024-01-05 17:50:00,0.0
58413,2024-01-05 17:55:00,0.0
58413,2024-01-08 10:25:00,0.0
58413,2024-01-08 10:30:00,1.0
58413,2024-01-08 10:35:00,1.0
58413,2024-01-08 10:40:00,1.0
58413,2024-01-08 10:45:00,1.0
58413,2024-01-08 10:50:00,1.0
58413,2024-01-08 10:55:00,1.0
58413,2024-01-08 11:00:00,1.0
58413,2024-01-08 11:05:00,1.0
58413,2024-01-08 11:10:00,1.0
58413,2024-01-08 11:15:00,1.0
58413,2024-01-08 11:20:00,1.0
58413,2024-01-08 11:25:00,1.0
58413,2024-01-08 11:30:00,1.0
58413,2024-01-08 11:35:00,1.0
58413,2024-01-08 11:40:00,1.0
58413,2024-01-08 11:45:00,1.0
58413,2024-01-08 11:50:00,1.0
58413,2024-01-08 11:55:00,1.0
58413,2024-01-08 12:00:00,1.0
58413,2024-01-08 12:05:00,1.0
58413,2024-01-08 12:10:00,1.0
58413,2024-01-08 12:15:00,1.0
58413,2024-01-08 12:20:00,1.0
58413,2024-01-08 12:25:00,1.0
58413,2024-01-08 12:30:00,1.0
58413,2024-01-08 12:35:00,1.0
58413,2024-01-08 12:40:00,1.0
58413,2024-01-08 12:45:00,1.0
58413,2024-01-08 12:50:00,1.0
58413,2024-01-08 12:55:00,1.0
58413,2024-01-08 13:00:00,1.0
58413,2024-01-08 13:05:00,1.0
58413,2024-01-08 13:10:00,1.0
58413,2024-01-08 13:15:00,0.0
58413,2024-01-08 13:20:00,1.0
58413,2024-01-08 13:25:00,1.0
58413,2024-01-08 13:30:00,1.0
58413,2024-01-08 13:35:00,0.0
58413,2024-01-08 13:40:00,0.0
58413,2024-01-08 13:45:00,0.0
58413,2024-01-08 13:50:00,0.0
58413,2024-01-08 13:55:00,0.0
58413,2024-01-08 14:00:00,0.0
58413,2024-01-08 14:05:00,0.0
58413,2024-01-08 14:10:00,0.0
58413,2024-01-08 14:15:00,0.0
58413,2024-01-08 14:20:00,0.0
58413,2024-01-08 14:25:00,0.0
58413,2024-01-08 14:30:00,0.0
58413,2024-01-08 14:35:00,0.0
58413,2024-01-08 14:40:00,0.0
58413,2024-01-08 14:45:00,0.0
58413,2024-01-08 14:50:00,0.0
58413,2024-01-08 14:55:00,0.0
58413,2024-01-08 15:00:00,0.0
58413,2024-01-08 15:05:00,0.0
58413,2024-01-08 15:10:00,0.0
58413,2024-01-08 15:15:00,0.0
58413,2024-01-08 15:20:00,0.0
58413,2024-01-08 15:25:00,0.0
58413,2024-01-08 15:30:00,1.0
58413,2024-01-08 15:35:00,0.0
58413,2024-01-08 15:40:00,0.0
58413,2024-01-08 15:45:00,0.0
58413,2024-01-08 15:50:00,0.0
58413,2024-01-08 15:55:00,1.0
58413,2024-01-08 16:00:00,1.0
58413,2024-01-08 16:05:00,1.0
58413,2024-01-08 16:10:00,1.0
58413,2024-01-08 16:15:00,1.0
58413,2024-01-08 16:20:00,1.0
58413,2024-01-08 16:25:00,1.0
58413,2024-01-08 16:30:00,1.0
58413,2024-01-08 16:35:00,1.0
58413,2024-01-08 16:40:00,1.0
58413,2024-01-08 16:45:00,1.0
58413,2024-01-08 16:50:00,1.0
58413,2024-01-08 16:55:00,1.0
58413,2024-01-08 17:00:00,1.0
58413,2024-01-08 17:05:00,1.0
58413,2024-01-08 17:10:00,1.0
58413,2024-01-08 17:15:00,1.0
58413,2024-01-08 17:20:00,1.0
58413,2024-01-08 17:25:00,1.0
58413,2024-01-08 17:30:00,1.0
58413,2024-01-08 17:35:00,0.0
58413,2024-01-08 17:40:00,0.0
58413,2024-01-08 17:45:00,0.0
58413,2024-01-08 17:50:00,0.0
58413,2024-01-08 17:55:00,0.0
58413,2024-01-09 12:10:00,0.0
58413,2024-01-09 12:15:00,1.0
58413,2024-01-09 12:20:00,1.0
58413,2024-01-09 12:25:00,1.0
58413,2024-01-09 12:30:00,1.0
58413,2024-01-09 12:35:00,1.0
58413,2024-01-09 12:40:00,1.0
58413,2024-01-09 12:45:00,1.0
58413,2024-01-09 12:50:00,1.0
58413,2024-01-09 12:55:00,1.0
58413,2024-01-09 13:00:00,1.0
58413,2024-01-09 13:05:00,1.0
58413,2024-01-09 13:10:00,1.0
58413,2024-01-09 13:15:00,1.0
58413,2024-01-09 13:20:00,1.0
58413,2024-01-09 13:25:00,1.0
58413,2024-01-09 13:30:00,1.0
58413,2024-01-09 13:35:00,0.0
58413,2024-01-09 13:40:00,0.0
58413,2024-01-09 13:45:00,0.0
58413,2024-01-09 13:50:00,0.0
58413,2024-01-09 13:55:00,0.0
58413,2024-01-09 14:00:00,0.0
58413,2024-01-09 14:05:00,0.0
58413,2024-01-09 14:10:00,0.0
58413,2024-01-09 14:15:00,0.0
58413,2024-01-09 14:20:00,0.0
58413,2024-01-09 14:25:00,0.0
58413,2024-01-09 14:30:00,0.0
58413,2024-01-09 14:35:00,1.0
58413,2024-01-09 14:40:00,1.0
58413,2024-01-09 14:45:00,1.0
58413,2024-01-09 14:50:00,1.0
58413,2024-01-09 14:55:00,1.0
58413,2024-01-09 15:00:00,1.0
58413,2024-01-09 15:05:00,0.0
58413,2024-01-09 15:10:00,0.0
58413,2024-01-09 15:15:00,0.0
58413,2024-01-09 15:20:00,0.0
58413,2024-01-09 15:25:00,0.0
58413,2024-01-09 15:30:00,0.0
58413,2024-01-09 15:35:00,0.0
58413,2024-01-09 15:40:00,0.0
58413,2024-01-09 15:45:00,0.0
58413,2024-01-09 15:50:00,0.0
58413,2024-01-09 15:55:00,0.0
58413,2024-01-09 16:00:00,0.0
58413,2024-01-09 16:05:00,0.0
58413,2024-01-09 16:10:00,0.0
58413,2024-01-09 16:15:00,0.0
58413,2024-01-09 16:20:00,0.0
58413,2024-01-09 16:25:00,0.0
58413,2024-01-09 16:30:00,0.0
58413,2024-01-09 16:35:00,0.0
58413,2024-01-09 16:40:00,0.0
58413,2024-01-09 16:45:00,0.0
58413,2024-01-09 16:50:00,0.0
58413,2024-01-09 16:55:00,0.0
58413,2024-01-09 17:00:00,0.0
58413,2024-01-09 17:05:00,0.0
58413,2024-01-09 17:10:00,0.0
58413,2024-01-09 17:15:00,0.0
58413,2024-01-09 17:20:00,0.0
58413,2024-01-09 17:25:00,0.0
58413,2024-01-09 17:30:00,0.0
58413,2024-01-09 17:35:00,0.0
58413,2024-01-09 17:40:00,0.0
58413,2024-01-09 17:45:00,0.0
58413,2024-01-09 17:50:00,0.0
58413,2024-01-09 17:55:00,0.0
58413,2024-01-10 14:20:00,0.0
58413,2024-01-10 14:25:00,1.0
58413,2024-01-10 14:30:00,1.0
58413,2024-01-10 14:35:00,1.0
58413,2024-01-10 14:40:00,1.0
58413,2024-01-10 14:45:00,1.0
58413,2024-01-10 14:50:00,1.0
58413,2024-01-10 14:55:00,0.0
58413,2024-01-10 15:00:00,0.0
58413,2024-01-10 15:05:00,0.0
58413,2024-01-10 15:10:00,0.0
58413,2024-01-10 15:15:00,0.0
58413,2024-01-10 15:20:00,0.0
58413,2024-01-10 15:25:00,0.0
58413,2024-01-10 15:30:00,0.0
58413,2024-01-10 15:35:00,0.0
58413,2024-01-10 15:40:00,0.0
58413,2024-01-10 15:45:00,1.0
58413,2024-01-10 15:50:00,1.0
58413,2024-01-10 15:55:00,1.0
58413,2024-01-10 16:00:00,1.0
58413,2024-01-10 16:05:00,1.0
58413,2024-01-10 16:10:00,1.0
58413,2024-01-10 16:15:00,1.0
58413,2024-01-10 16:20:00,1.0
58413,2024-01-10 16:25:00,1.0
58413,2024-01-10 16:30:00,1.0
58413,2024-01-10 16:35:00,1.0
58413,2024-01-10 16:40:00,1.0
58413,2024-01-10 16:45:00,1.0
58413,2024-01-10 16:50:00,1.0
58413,2024-01-10 16:55:00,1.0
58413,2024-01-10 17:00:00,1.0
58413,2024-01-10 17:05:00,1.0
58413,2024-01-10 17:10:00,0.0
58413,2024-01-10 17:15:00,0.0
58413,2024-01-10 17:20:00,0.0
58413,2024-01-10 17:25:00,0.0
58413,2024-01-10 17:30:00,0.0
58413,2024-01-10 17:35:00,0.0
58413,2024-01-10 17:40:00,0.0
58413,2024-01-10 17:45:00,0.0
58413,2024-01-10 17:50:00,0.0
58413,2024-01-10 17:55:00,0.0
58413,2024-01-11 10:50:00,0.0
58413,2024-01-11 10:55:00,1.0
58413,2024-01-11 11:00:00,1.0
58413,2024-01-11 11:05:00,1.0
58413,2024-01-11 11:10:00,1.0
58413,2024-01-11 11:15:00,1.0
58413,2024-01-11 11:20:00,0.0
58413,2024-01-11 11:25:00,0.0
58413,2024-01-11 11:30:00,0.0
58413,2024-01-11 11:35:00,0.0
58413,2024-01-11 11:40:00,0.0
58413,2024-01-11 11:45:00,0.0
58413,2024-01-11 11:50:00,0.0
58413,2024-01-11 11:55:00,0.0
58413,2024-01-11 12:00:00,0.0
58413,2024-01-11 12:05:00,0.0
58413,2024-01-11 12:10:00,0.0
58413,2024-01-11 12:15:00,0.0
58413,2024-01-11 12:20:00,0.0
58413,2024-01-11 12:25:00,0.0
58413,2024-01-11 12:30:00,0.0
58413,2024-01-11 12:35:00,0.0
58413,2024-01-11 12:40:00,0.0
58413,2024-01-11 12:45:00,0.0
58413,2024-01-11 12:50:00,0.0
58413,2024-01-11 12:55:00,0.0
58413,2024-01-11 13:00:00,0.0
58413,2024-01-11 13:05:00,0.0
58413,2024-01-11 13:10:00,0.0
58413,2024-01-11 13:15:00,1.0
58413,2024-01-11 13:20:00,1.0
58413,2024-01-11 13:25:00,1.0
58413,2024-01-11 13:30:00,1.0
58413,2024-01-11 13:35:00,1.0
58413,2024-01-11 13:40:00,1.0
58413,2024-01-11 13:45:00,1.0
58413,2024-01-11 13:50:00,1.0
58413,2024-01-11 13:55:00,1.0
58413,2024-01-11 14:00:00,1.0
58413,2024-01-11 14:05:00,1.0
58413,2024-01-11 14:10:00,1.0
58413,2024-01-11 14:15:00,1.0
58413,2024-01-11 14:20:00,1.0
58413,2024-01-11 14:25:00,1.0
58413,2024-01-11 14:30:00,1.0
58413,2024-01-11 14:35:00,1.0
58413,2024-01-11 14:40:00,1.0
58413,2024-01-11 14:45:00,1.0
58413,2024-01-11 14:50:00,1.0
58413,2024-01-11 14:55:00,1.0
58413,2024-01-11 15:00:00,1.0
58413,2024-01-11 15:05:00,1.0
58413,2024-01-11 15:10:00,1.0
58413,2024-01-11 15:15:00,1.0
58413,2024-01-11 15:20:00,1.0
58413,2024-01-11 15:25:00,1.0
58413,2024-01-11 15:30:00,1.0
58413,2024-01-11 15:35:00,1.0
58413,2024-01-11 15:40:00,1.0
58413,2024-01-11 15:45:00,1.0
58413,2024-01-11 15:50:00,1.0
58413,2024-01-11 15:55:00,1.0
58413,2024-01-11 16:00:00,1.0
58413,2024-01-11 16:05:00,1.0
58413,2024-01-11 16:10:00,1.0
58413,2024-01-11 16:15:00,1.0
58413,2024-01-11 16:20:00,1.0
58413,2024-01-11 16:25:00,1.0
58413,2024-01-11 16:30:00,1.0
58413,2024-01-11 16:35:00,1.0
58413,2024-01-11 16:40:00,1.0
58413,2024-01-11 16:45:00,1.0
58413,2024-01-11 16:50:00,1.0
58413,2024-01-11 16:55:00,0.0
58413,2024-01-11 17:00:00,0.0
58413,2024-01-11 17:05:00,0.0
58413,2024-01-11 17:10:00,0.0
58413,2024-01-11 17:15:00,0.0
58413,2024-01-11 17:20:00,0.0
58413,2024-01-11 17:25:00,0.0
58413,2024-01-11 17:30:00,0.0
58413,2024-01-11 17:35:00,0.0
58413,2024-01-11 17:40:00,0.0
58413,2024-01-11 17:45:00,0.0
58413,2024-01-11 17:50:00,0.0
58413,2024-01-11 17:55:00,0.0
58413,2024-01-12 09:05:00,0.0
58413,2024-01-12 09:10:00,1.0
58413,2024-01-12 09:15:00,1.0
58413,2024-01-12 09:20:00,1.0
58413,2024-01-12 09:25:00,1.0
58413,2024-01-12 09:30:00,1.0
58413,2024-01-12 09:35:00,1.0
58413,2024-01-12 09:40:00,1.0
58413,2024-01-12 09:45:00,1.0
58413,2024-01-12 09:50:00,1.0
58413,2024-01-12 09:55:00,1.0
58413,2024-01-12 10:00:00,1.0
58413,2024-01-12 10:05:00,1.0
58413,2024-01-12 10:10:00,1.0
58413,2024-01-12 10:15:00,1.0
58413,2024-01-12 10:20:00,1.0
58413,2024-01-12 10:25:00,1.0
58413,2024-01-12 10:30:00,1.0
58413,2024-01-12 10:35:00,1.0
58413,2024-01-12 10:40:00,1.0
58413,2024-01-12 10:45:00,1.0
58413,2024-01-12 10:50:00,1.0
58413,2024-01-12 10:55:00,1.0
58413,2024-01-12 11:00:00,1.0
58413,2024-01-12 11:05:00,1.0
58413,2024-01-12 11:10:00,1.0
58413,2024-01-12 11:15:00,1.0
58413,2024-01-12 11:20:00,1.0
58413,2024-01-12 11:25:00,1.0
58413,2024-01-12 11:30:00,1.0
58413,2024-01-12 11:35:00,1.0
58413,2024-01-12 11:40:00,1.0
58413,2024-01-12 11:45:00,0.0
